,date,advertiser_id,product_id,modelo,advertiser_product
3272,2023-04-30,6X20RDH567MX2X3TXYJ7,4pvwer,modelo_1,6X20RDH567MX2X3TXYJ74pvwer
3273,2023-04-30,6X20RDH567MX2X3TXYJ7,5drttp,modelo_1,6X20RDH567MX2X3TXYJ75drttp
3274,2023-04-30,6X20RDH567MX2X3TXYJ7,5q5gby,modelo_1,6X20RDH567MX2X3TXYJ75q5gby
3275,2023-04-30,6X20RDH567MX2X3TXYJ7,6d7l8e,modelo_1,6X20RDH567MX2X3TXYJ76d7l8e
3276,2023-04-30,6X20RDH567MX2X3TXYJ7,6ee4ay,modelo_1,6X20RDH567MX2X3TXYJ76ee4ay
3277,2023-04-30,6X20RDH567MX2X3TXYJ7,74jdm3,modelo_1,6X20RDH567MX2X3TXYJ774jdm3
3278,2023-04-30,6X20RDH567MX2X3TXYJ7,79hkq6,modelo_1,6X20RDH567MX2X3TXYJ779hkq6
3279,2023-04-30,6X20RDH567MX2X3TXYJ7,7ers2m,modelo_1,6X20RDH567MX2X3TXYJ77ers2m
3280,2023-04-30,8C88YB6E8YCGWU07HA7A,1lkljp,modelo_1,8C88YB6E8YCGWU07HA7A1lkljp
3281,2023-04-30,8C88YB6E8YCGWU07HA7A,sb6sgz,modelo_1,8C88YB6E8YCGWU07HA7Asb6sgz
3282,2023-04-30,8C88YB6E8YCGWU07HA7A,042cj0,modelo_1,8C88YB6E8YCGWU07HA7A042cj0
3283,2023-04-30,8C88YB6E8YCGWU07HA7A,0su5fe,modelo_1,8C88YB6E8YCGWU07HA7A0su5fe
3284,2023-04-30,8C88YB6E8YCGWU07HA7A,0u2vdr,modelo_1,8C88YB6E8YCGWU07HA7A0u2vdr
3285,2023-04-30,8C88YB6E8YCGWU07HA7A,1f27se,modelo_1,8C88YB6E8YCGWU07HA7A1f27se
3286,2023-04-30,8C88YB6E8YCGWU07HA7A,2a0ckb,modelo_1,8C88YB6E8YCGWU07HA7A2a0ckb
3287,2023-04-30,8C88YB6E8YCGWU07HA7A,2ehbaj,modelo_1,8C88YB6E8YCGWU07HA7A2ehbaj
3288,2023-04-30,8C88YB6E8YCGWU07HA7A,2gv5kk,modelo_1,8C88YB6E8YCGWU07HA7A2gv5kk
3289,2023-04-30,8C88YB6E8YCGWU07HA7A,2unhk6,modelo_1,8C88YB6E8YCGWU07HA7A2unhk6
3290,2023-04-30,8C88YB6E8YCGWU07HA7A,33p8jq,modelo_1,8C88YB6E8YCGWU07HA7A33p8jq
3291,2023-04-30,8C88YB6E8YCGWU07HA7A,3f7v55,modelo_1,8C88YB6E8YCGWU07HA7A3f7v55
3292,2023-04-30,8C88YB6E8YCGWU07HA7A,48zad0,modelo_1,8C88YB6E8YCGWU07HA7A48zad0
3293,2023-04-30,8C88YB6E8YCGWU07HA7A,4duwhz,modelo_1,8C88YB6E8YCGWU07HA7A4duwhz
3294,2023-04-30,8C88YB6E8YCGWU07HA7A,4oc4gf,modelo_1,8C88YB6E8YCGWU07HA7A4oc4gf
3295,2023-04-30,8C88YB6E8YCGWU07HA7A,4s56e4,modelo_1,8C88YB6E8YCGWU07HA7A4s56e4
3296,2023-04-30,8C88YB6E8YCGWU07HA7A,4uf7ag,modelo_1,8C88YB6E8YCGWU07HA7A4uf7ag
3297,2023-04-30,8C88YB6E8YCGWU07HA7A,4zv71d,modelo_1,8C88YB6E8YCGWU07HA7A4zv71d
3298,2023-04-30,8C88YB6E8YCGWU07HA7A,51qf7s,modelo_1,8C88YB6E8YCGWU07HA7A51qf7s
3299,2023-04-30,8C88YB6E8YCGWU07HA7A,5b0w5d,modelo_1,8C88YB6E8YCGWU07HA7A5b0w5d
3300,2023-04-30,AK81O7W3KGPEN8LABG2N,gaxayt,modelo_1,AK81O7W3KGPEN8LABG2Ngaxayt
3301,2023-04-30,AK81O7W3KGPEN8LABG2N,fzypme,modelo_1,AK81O7W3KGPEN8LABG2Nfzypme
3302,2023-04-30,AK81O7W3KGPEN8LABG2N,0375tj,modelo_1,AK81O7W3KGPEN8LABG2N0375tj
3303,2023-04-30,AK81O7W3KGPEN8LABG2N,08kcto,modelo_1,AK81O7W3KGPEN8LABG2N08kcto
3304,2023-04-30,AK81O7W3KGPEN8LABG2N,0hk4un,modelo_1,AK81O7W3KGPEN8LABG2N0hk4un
3305,2023-04-30,AK81O7W3KGPEN8LABG2N,0khlye,modelo_1,AK81O7W3KGPEN8LABG2N0khlye
3306,2023-04-30,AK81O7W3KGPEN8LABG2N,1j6llv,modelo_1,AK81O7W3KGPEN8LABG2N1j6llv
3307,2023-04-30,AK81O7W3KGPEN8LABG2N,1q3y3v,modelo_1,AK81O7W3KGPEN8LABG2N1q3y3v
3308,2023-04-30,AK81O7W3KGPEN8LABG2N,206qg3,modelo_1,AK81O7W3KGPEN8LABG2N206qg3
3309,2023-04-30,AK81O7W3KGPEN8LABG2N,29s3ve,modelo_1,AK81O7W3KGPEN8LABG2N29s3ve
3310,2023-04-30,AK81O7W3KGPEN8LABG2N,2ek1oh,modelo_1,AK81O7W3KGPEN8LABG2N2ek1oh
3311,2023-04-30,AK81O7W3KGPEN8LABG2N,3bnqsp,modelo_1,AK81O7W3KGPEN8LABG2N3bnqsp
3312,2023-04-30,AK81O7W3KGPEN8LABG2N,3chn8i,modelo_1,AK81O7W3KGPEN8LABG2N3chn8i
3313,2023-04-30,AK81O7W3KGPEN8LABG2N,3yd7re,modelo_1,AK81O7W3KGPEN8LABG2N3yd7re
3314,2023-04-30,AK81O7W3KGPEN8LABG2N,48ovdm,modelo_1,AK81O7W3KGPEN8LABG2N48ovdm
3315,2023-04-30,AK81O7W3KGPEN8LABG2N,4d1wmt,modelo_1,AK81O7W3KGPEN8LABG2N4d1wmt
3316,2023-04-30,AK81O7W3KGPEN8LABG2N,4ilgyf,modelo_1,AK81O7W3KGPEN8LABG2N4ilgyf
3317,2023-04-30,AK81O7W3KGPEN8LABG2N,4xwp1v,modelo_1,AK81O7W3KGPEN8LABG2N4xwp1v
3318,2023-04-30,AK81O7W3KGPEN8LABG2N,56uamd,modelo_1,AK81O7W3KGPEN8LABG2N56uamd
3319,2023-04-30,AK81O7W3KGPEN8LABG2N,59f9qj,modelo_1,AK81O7W3KGPEN8LABG2N59f9qj
3320,2023-04-30,EN1SA43DTN2LIR8DEW5S,ccw4bg,modelo_1,EN1SA43DTN2LIR8DEW5Sccw4bg
3321,2023-04-30,EN1SA43DTN2LIR8DEW5S,mgkr2e,modelo_1,EN1SA43DTN2LIR8DEW5Smgkr2e
3322,2023-04-30,EN1SA43DTN2LIR8DEW5S,05p8w3,modelo_1,EN1SA43DTN2LIR8DEW5S05p8w3
3323,2023-04-30,EN1SA43DTN2LIR8DEW5S,0kwo2k,modelo_1,EN1SA43DTN2LIR8DEW5S0kwo2k
3324,2023-04-30,EN1SA43DTN2LIR8DEW5S,0x1xvs,modelo_1,EN1SA43DTN2LIR8DEW5S0x1xvs
3325,2023-04-30,EN1SA43DTN2LIR8DEW5S,1wfq9r,modelo_1,EN1SA43DTN2LIR8DEW5S1wfq9r
3326,2023-04-30,EN1SA43DTN2LIR8DEW5S,2lvz0y,modelo_1,EN1SA43DTN2LIR8DEW5S2lvz0y
3327,2023-04-30,EN1SA43DTN2LIR8DEW5S,2uqhzn,modelo_1,EN1SA43DTN2LIR8DEW5S2uqhzn
3328,2023-04-30,EN1SA43DTN2LIR8DEW5S,3i8xh8,modelo_1,EN1SA43DTN2LIR8DEW5S3i8xh8
3329,2023-04-30,EN1SA43DTN2LIR8DEW5S,3j73up,modelo_1,EN1SA43DTN2LIR8DEW5S3j73up
3330,2023-04-30,EN1SA43DTN2LIR8DEW5S,3lu35j,modelo_1,EN1SA43DTN2LIR8DEW5S3lu35j
3331,2023-04-30,EN1SA43DTN2LIR8DEW5S,452w3x,modelo_1,EN1SA43DTN2LIR8DEW5S452w3x
3332,2023-04-30,EN1SA43DTN2LIR8DEW5S,4c1acx,modelo_1,EN1SA43DTN2LIR8DEW5S4c1acx
3333,2023-04-30,EN1SA43DTN2LIR8DEW5S,4ozn1k,modelo_1,EN1SA43DTN2LIR8DEW5S4ozn1k
3334,2023-04-30,EN1SA43DTN2LIR8DEW5S,4pe2zo,modelo_1,EN1SA43DTN2LIR8DEW5S4pe2zo
3335,2023-04-30,EN1SA43DTN2LIR8DEW5S,5ek4a4,modelo_1,EN1SA43DTN2LIR8DEW5S5ek4a4
3336,2023-04-30,EN1SA43DTN2LIR8DEW5S,5eo9ar,modelo_1,EN1SA43DTN2LIR8DEW5S5eo9ar
3337,2023-04-30,EN1SA43DTN2LIR8DEW5S,6021z5,modelo_1,EN1SA43DTN2LIR8DEW5S6021z5
3338,2023-04-30,EN1SA43DTN2LIR8DEW5S,69ncq4,modelo_1,EN1SA43DTN2LIR8DEW5S69ncq4
3339,2023-04-30,EN1SA43DTN2LIR8DEW5S,6gk5f5,modelo_1,EN1SA43DTN2LIR8DEW5S6gk5f5
3340,2023-04-30,GXLKAA83238FVRU718EX,st2e0z,modelo_1,GXLKAA83238FVRU718EXst2e0z
3341,2023-04-30,GXLKAA83238FVRU718EX,7k57e9,modelo_1,GXLKAA83238FVRU718EX7k57e9
3342,2023-04-30,GXLKAA83238FVRU718EX,hxqab8,modelo_1,GXLKAA83238FVRU718EXhxqab8
3343,2023-04-30,GXLKAA83238FVRU718EX,nbpuj4,modelo_1,GXLKAA83238FVRU718EXnbpuj4
3344,2023-04-30,GXLKAA83238FVRU718EX,0ftfvq,modelo_1,GXLKAA83238FVRU718EX0ftfvq
3345,2023-04-30,GXLKAA83238FVRU718EX,0umktp,modelo_1,GXLKAA83238FVRU718EX0umktp
3346,2023-04-30,GXLKAA83238FVRU718EX,1gerzh,modelo_1,GXLKAA83238FVRU718EX1gerzh
3347,2023-04-30,GXLKAA83238FVRU718EX,2g4jvf,modelo_1,GXLKAA83238FVRU718EX2g4jvf
3348,2023-04-30,GXLKAA83238FVRU718EX,4zcdiu,modelo_1,GXLKAA83238FVRU718EX4zcdiu
3349,2023-04-30,GXLKAA83238FVRU718EX,57lqdh,modelo_1,GXLKAA83238FVRU718EX57lqdh
3350,2023-04-30,GXLKAA83238FVRU718EX,5f0yrb,modelo_1,GXLKAA83238FVRU718EX5f0yrb
3351,2023-04-30,GXLKAA83238FVRU718EX,5fmakr,modelo_1,GXLKAA83238FVRU718EX5fmakr
3352,2023-04-30,GXLKAA83238FVRU718EX,5gf94k,modelo_1,GXLKAA83238FVRU718EX5gf94k
3353,2023-04-30,GXLKAA83238FVRU718EX,6arj5u,modelo_1,GXLKAA83238FVRU718EX6arj5u
3354,2023-04-30,GXLKAA83238FVRU718EX,6ejrk7,modelo_1,GXLKAA83238FVRU718EX6ejrk7
3355,2023-04-30,GXLKAA83238FVRU718EX,6em8eh,modelo_1,GXLKAA83238FVRU718EX6em8eh
3356,2023-04-30,GXLKAA83238FVRU718EX,6j2s9z,modelo_1,GXLKAA83238FVRU718EX6j2s9z
3357,2023-04-30,GXLKAA83238FVRU718EX,8i58a2,modelo_1,GXLKAA83238FVRU718EX8i58a2
3358,2023-04-30,GXLKAA83238FVRU718EX,8milxx,modelo_1,GXLKAA83238FVRU718EX8milxx
3359,2023-04-30,GXLKAA83238FVRU718EX,8nh5uy,modelo_1,GXLKAA83238FVRU718EX8nh5uy
3360,2023-04-30,IDOFCO721HTJGDH7332G,7jmttn,modelo_1,IDOFCO721HTJGDH7332G7jmttn
3361,2023-04-30,IDOFCO721HTJGDH7332G,akspdx,modelo_1,IDOFCO721HTJGDH7332Gakspdx
3362,2023-04-30,IDOFCO721HTJGDH7332G,9p0u9m,modelo_1,IDOFCO721HTJGDH7332G9p0u9m
3363,2023-04-30,IDOFCO721HTJGDH7332G,nuneq9,modelo_1,IDOFCO721HTJGDH7332Gnuneq9
3364,2023-04-30,IDOFCO721HTJGDH7332G,gnglwo,modelo_1,IDOFCO721HTJGDH7332Ggnglwo
3365,2023-04-30,IDOFCO721HTJGDH7332G,u735wj,modelo_1,IDOFCO721HTJGDH7332Gu735wj
3366,2023-04-30,IDOFCO721HTJGDH7332G,u5k73f,modelo_1,IDOFCO721HTJGDH7332Gu5k73f
3367,2023-04-30,IDOFCO721HTJGDH7332G,015ly6,modelo_1,IDOFCO721HTJGDH7332G015ly6
3368,2023-04-30,IDOFCO721HTJGDH7332G,09aor9,modelo_1,IDOFCO721HTJGDH7332G09aor9
3369,2023-04-30,IDOFCO721HTJGDH7332G,0z7gam,modelo_1,IDOFCO721HTJGDH7332G0z7gam
3370,2023-04-30,IDOFCO721HTJGDH7332G,1f34uj,modelo_1,IDOFCO721HTJGDH7332G1f34uj
3371,2023-04-30,IDOFCO721HTJGDH7332G,1stiwg,modelo_1,IDOFCO721HTJGDH7332G1stiwg
3372,2023-04-30,IDOFCO721HTJGDH7332G,1z7qn2,modelo_1,IDOFCO721HTJGDH7332G1z7qn2
3373,2023-04-30,IDOFCO721HTJGDH7332G,20peku,modelo_1,IDOFCO721HTJGDH7332G20peku
3374,2023-04-30,IDOFCO721HTJGDH7332G,278yot,modelo_1,IDOFCO721HTJGDH7332G278yot
3375,2023-04-30,IDOFCO721HTJGDH7332G,2cwgag,modelo_1,IDOFCO721HTJGDH7332G2cwgag
3376,2023-04-30,IDOFCO721HTJGDH7332G,2harmu,modelo_1,IDOFCO721HTJGDH7332G2harmu
3377,2023-04-30,IDOFCO721HTJGDH7332G,31g3uj,modelo_1,IDOFCO721HTJGDH7332G31g3uj
3378,2023-04-30,IDOFCO721HTJGDH7332G,3brj11,modelo_1,IDOFCO721HTJGDH7332G3brj11
3379,2023-04-30,IDOFCO721HTJGDH7332G,3h779a,modelo_1,IDOFCO721HTJGDH7332G3h779a
3380,2023-04-30,IOBPI63RBJIHI5FB7U9O,mx2p3y,modelo_1,IOBPI63RBJIHI5FB7U9Omx2p3y
3381,2023-04-30,IOBPI63RBJIHI5FB7U9O,s6qnd2,modelo_1,IOBPI63RBJIHI5FB7U9Os6qnd2
3382,2023-04-30,IOBPI63RBJIHI5FB7U9O,i5zm49,modelo_1,IOBPI63RBJIHI5FB7U9Oi5zm49
3383,2023-04-30,IOBPI63RBJIHI5FB7U9O,yel7kk,modelo_1,IOBPI63RBJIHI5FB7U9Oyel7kk
3384,2023-04-30,IOBPI63RBJIHI5FB7U9O,2phdn9,modelo_1,IOBPI63RBJIHI5FB7U9O2phdn9
3385,2023-04-30,IOBPI63RBJIHI5FB7U9O,xudqin,modelo_1,IOBPI63RBJIHI5FB7U9Oxudqin
3386,2023-04-30,IOBPI63RBJIHI5FB7U9O,0kre8o,modelo_1,IOBPI63RBJIHI5FB7U9O0kre8o
3387,2023-04-30,IOBPI63RBJIHI5FB7U9O,0ntqs2,modelo_1,IOBPI63RBJIHI5FB7U9O0ntqs2
3388,2023-04-30,IOBPI63RBJIHI5FB7U9O,0sqjeh,modelo_1,IOBPI63RBJIHI5FB7U9O0sqjeh
3389,2023-04-30,IOBPI63RBJIHI5FB7U9O,104jo8,modelo_1,IOBPI63RBJIHI5FB7U9O104jo8
3390,2023-04-30,IOBPI63RBJIHI5FB7U9O,1ey5jh,modelo_1,IOBPI63RBJIHI5FB7U9O1ey5jh
3391,2023-04-30,IOBPI63RBJIHI5FB7U9O,1vhym6,modelo_1,IOBPI63RBJIHI5FB7U9O1vhym6
3392,2023-04-30,IOBPI63RBJIHI5FB7U9O,2mis70,modelo_1,IOBPI63RBJIHI5FB7U9O2mis70
3393,2023-04-30,IOBPI63RBJIHI5FB7U9O,2wcwdn,modelo_1,IOBPI63RBJIHI5FB7U9O2wcwdn
3394,2023-04-30,IOBPI63RBJIHI5FB7U9O,35lrqw,modelo_1,IOBPI63RBJIHI5FB7U9O35lrqw
3395,2023-04-30,IOBPI63RBJIHI5FB7U9O,3cidx4,modelo_1,IOBPI63RBJIHI5FB7U9O3cidx4
3396,2023-04-30,IOBPI63RBJIHI5FB7U9O,3ijw3i,modelo_1,IOBPI63RBJIHI5FB7U9O3ijw3i
3397,2023-04-30,IOBPI63RBJIHI5FB7U9O,445jwt,modelo_1,IOBPI63RBJIHI5FB7U9O445jwt
3398,2023-04-30,IOBPI63RBJIHI5FB7U9O,513q6i,modelo_1,IOBPI63RBJIHI5FB7U9O513q6i
3399,2023-04-30,IOBPI63RBJIHI5FB7U9O,5qxutt,modelo_1,IOBPI63RBJIHI5FB7U9O5qxutt
3400,2023-04-30,K6Z0X85ZUY0TSF4RCG5J,4ii2l1,modelo_1,K6Z0X85ZUY0TSF4RCG5J4ii2l1
3401,2023-04-30,K6Z0X85ZUY0TSF4RCG5J,0szpl3,modelo_1,K6Z0X85ZUY0TSF4RCG5J0szpl3
3402,2023-04-30,K6Z0X85ZUY0TSF4RCG5J,1ohcvj,modelo_1,K6Z0X85ZUY0TSF4RCG5J1ohcvj
3403,2023-04-30,K6Z0X85ZUY0TSF4RCG5J,2j55x2,modelo_1,K6Z0X85ZUY0TSF4RCG5J2j55x2
3404,2023-04-30,K6Z0X85ZUY0TSF4RCG5J,2njlnu,modelo_1,K6Z0X85ZUY0TSF4RCG5J2njlnu
3405,2023-04-30,K6Z0X85ZUY0TSF4RCG5J,46bou7,modelo_1,K6Z0X85ZUY0TSF4RCG5J46bou7
3406,2023-04-30,K6Z0X85ZUY0TSF4RCG5J,4dq5p6,modelo_1,K6Z0X85ZUY0TSF4RCG5J4dq5p6
3407,2023-04-30,K6Z0X85ZUY0TSF4RCG5J,4laamu,modelo_1,K6Z0X85ZUY0TSF4RCG5J4laamu
3408,2023-04-30,K6Z0X85ZUY0TSF4RCG5J,4oirq4,modelo_1,K6Z0X85ZUY0TSF4RCG5J4oirq4
3409,2023-04-30,K6Z0X85ZUY0TSF4RCG5J,5x4gnl,modelo_1,K6Z0X85ZUY0TSF4RCG5J5x4gnl
3410,2023-04-30,K6Z0X85ZUY0TSF4RCG5J,649tyl,modelo_1,K6Z0X85ZUY0TSF4RCG5J649tyl
3411,2023-04-30,K6Z0X85ZUY0TSF4RCG5J,67rcjl,modelo_1,K6Z0X85ZUY0TSF4RCG5J67rcjl
3412,2023-04-30,K6Z0X85ZUY0TSF4RCG5J,6jwq11,modelo_1,K6Z0X85ZUY0TSF4RCG5J6jwq11
3413,2023-04-30,K6Z0X85ZUY0TSF4RCG5J,7ng79e,modelo_1,K6Z0X85ZUY0TSF4RCG5J7ng79e
3414,2023-04-30,K6Z0X85ZUY0TSF4RCG5J,85iql6,modelo_1,K6Z0X85ZUY0TSF4RCG5J85iql6
3415,2023-04-30,K6Z0X85ZUY0TSF4RCG5J,87uezk,modelo_1,K6Z0X85ZUY0TSF4RCG5J87uezk
3416,2023-04-30,K6Z0X85ZUY0TSF4RCG5J,8cxw53,modelo_1,K6Z0X85ZUY0TSF4RCG5J8cxw53
3417,2023-04-30,K6Z0X85ZUY0TSF4RCG5J,8if05i,modelo_1,K6Z0X85ZUY0TSF4RCG5J8if05i
3418,2023-04-30,K6Z0X85ZUY0TSF4RCG5J,8itwkd,modelo_1,K6Z0X85ZUY0TSF4RCG5J8itwkd
3419,2023-04-30,K6Z0X85ZUY0TSF4RCG5J,8zgkvu,modelo_1,K6Z0X85ZUY0TSF4RCG5J8zgkvu
3420,2023-04-30,KD9PHCBGYFBRI9ET1O9R,2c1qe9,modelo_1,KD9PHCBGYFBRI9ET1O9R2c1qe9
3421,2023-04-30,KD9PHCBGYFBRI9ET1O9R,40qfw4,modelo_1,KD9PHCBGYFBRI9ET1O9R40qfw4
3422,2023-04-30,KD9PHCBGYFBRI9ET1O9R,rlyf46,modelo_1,KD9PHCBGYFBRI9ET1O9Rrlyf46
3423,2023-04-30,KD9PHCBGYFBRI9ET1O9R,mpo8c3,modelo_1,KD9PHCBGYFBRI9ET1O9Rmpo8c3
3424,2023-04-30,KD9PHCBGYFBRI9ET1O9R,igp6ou,modelo_1,KD9PHCBGYFBRI9ET1O9Rigp6ou
3425,2023-04-30,KD9PHCBGYFBRI9ET1O9R,o7y7ti,modelo_1,KD9PHCBGYFBRI9ET1O9Ro7y7ti
3426,2023-04-30,KD9PHCBGYFBRI9ET1O9R,rximph,modelo_1,KD9PHCBGYFBRI9ET1O9Rrximph
3427,2023-04-30,KD9PHCBGYFBRI9ET1O9R,0n7w6c,modelo_1,KD9PHCBGYFBRI9ET1O9R0n7w6c
3428,2023-04-30,KD9PHCBGYFBRI9ET1O9R,0zxtwc,modelo_1,KD9PHCBGYFBRI9ET1O9R0zxtwc
3429,2023-04-30,KD9PHCBGYFBRI9ET1O9R,1l6xuk,modelo_1,KD9PHCBGYFBRI9ET1O9R1l6xuk
3430,2023-04-30,KD9PHCBGYFBRI9ET1O9R,1vqx1c,modelo_1,KD9PHCBGYFBRI9ET1O9R1vqx1c
3431,2023-04-30,KD9PHCBGYFBRI9ET1O9R,24ymyp,modelo_1,KD9PHCBGYFBRI9ET1O9R24ymyp
3432,2023-04-30,KD9PHCBGYFBRI9ET1O9R,27ndjd,modelo_1,KD9PHCBGYFBRI9ET1O9R27ndjd
3433,2023-04-30,KD9PHCBGYFBRI9ET1O9R,359paa,modelo_1,KD9PHCBGYFBRI9ET1O9R359paa
3434,2023-04-30,KD9PHCBGYFBRI9ET1O9R,3xrxgz,modelo_1,KD9PHCBGYFBRI9ET1O9R3xrxgz
3435,2023-04-30,KD9PHCBGYFBRI9ET1O9R,41ljsb,modelo_1,KD9PHCBGYFBRI9ET1O9R41ljsb
3436,2023-04-30,KD9PHCBGYFBRI9ET1O9R,4i31iw,modelo_1,KD9PHCBGYFBRI9ET1O9R4i31iw
3437,2023-04-30,KD9PHCBGYFBRI9ET1O9R,58nqjt,modelo_1,KD9PHCBGYFBRI9ET1O9R58nqjt
3438,2023-04-30,KD9PHCBGYFBRI9ET1O9R,5f1f89,modelo_1,KD9PHCBGYFBRI9ET1O9R5f1f89
3439,2023-04-30,KD9PHCBGYFBRI9ET1O9R,5hmm7f,modelo_1,KD9PHCBGYFBRI9ET1O9R5hmm7f
3440,2023-04-30,LTRZRCI4M19WYVL6Q6L5,01uo1p,modelo_1,LTRZRCI4M19WYVL6Q6L501uo1p
3441,2023-04-30,LTRZRCI4M19WYVL6Q6L5,14bszj,modelo_1,LTRZRCI4M19WYVL6Q6L514bszj
3442,2023-04-30,LTRZRCI4M19WYVL6Q6L5,1agpfl,modelo_1,LTRZRCI4M19WYVL6Q6L51agpfl
3443,2023-04-30,LTRZRCI4M19WYVL6Q6L5,1joyl4,modelo_1,LTRZRCI4M19WYVL6Q6L51joyl4
3444,2023-04-30,LTRZRCI4M19WYVL6Q6L5,2988gl,modelo_1,LTRZRCI4M19WYVL6Q6L52988gl
3445,2023-04-30,LTRZRCI4M19WYVL6Q6L5,2ppn5x,modelo_1,LTRZRCI4M19WYVL6Q6L52ppn5x
3446,2023-04-30,LTRZRCI4M19WYVL6Q6L5,2zj9pv,modelo_1,LTRZRCI4M19WYVL6Q6L52zj9pv
3447,2023-04-30,LTRZRCI4M19WYVL6Q6L5,3evhfu,modelo_1,LTRZRCI4M19WYVL6Q6L53evhfu
3448,2023-04-30,LTRZRCI4M19WYVL6Q6L5,3kifef,modelo_1,LTRZRCI4M19WYVL6Q6L53kifef
3449,2023-04-30,LTRZRCI4M19WYVL6Q6L5,4i16gh,modelo_1,LTRZRCI4M19WYVL6Q6L54i16gh
3450,2023-04-30,LTRZRCI4M19WYVL6Q6L5,5ekai3,modelo_1,LTRZRCI4M19WYVL6Q6L55ekai3
3451,2023-04-30,LTRZRCI4M19WYVL6Q6L5,5tp5h7,modelo_1,LTRZRCI4M19WYVL6Q6L55tp5h7
3452,2023-04-30,LTRZRCI4M19WYVL6Q6L5,6gi7vk,modelo_1,LTRZRCI4M19WYVL6Q6L56gi7vk
3453,2023-04-30,LTRZRCI4M19WYVL6Q6L5,6moska,modelo_1,LTRZRCI4M19WYVL6Q6L56moska
3454,2023-04-30,LTRZRCI4M19WYVL6Q6L5,6ugptc,modelo_1,LTRZRCI4M19WYVL6Q6L56ugptc
3455,2023-04-30,LTRZRCI4M19WYVL6Q6L5,786ew2,modelo_1,LTRZRCI4M19WYVL6Q6L5786ew2
3456,2023-04-30,LTRZRCI4M19WYVL6Q6L5,84bsc2,modelo_1,LTRZRCI4M19WYVL6Q6L584bsc2
3457,2023-04-30,LTRZRCI4M19WYVL6Q6L5,8nagzq,modelo_1,LTRZRCI4M19WYVL6Q6L58nagzq
3458,2023-04-30,LTRZRCI4M19WYVL6Q6L5,8x7ecu,modelo_1,LTRZRCI4M19WYVL6Q6L58x7ecu
3459,2023-04-30,LTRZRCI4M19WYVL6Q6L5,9ax13p,modelo_1,LTRZRCI4M19WYVL6Q6L59ax13p
3460,2023-04-30,LW045DVYSGRD75TK6U54,sy786y,modelo_1,LW045DVYSGRD75TK6U54sy786y
3461,2023-04-30,LW045DVYSGRD75TK6U54,4714ya,modelo_1,LW045DVYSGRD75TK6U544714ya
3462,2023-04-30,LW045DVYSGRD75TK6U54,jgiuqn,modelo_1,LW045DVYSGRD75TK6U54jgiuqn
3463,2023-04-30,LW045DVYSGRD75TK6U54,ljtu7j,modelo_1,LW045DVYSGRD75TK6U54ljtu7j
3464,2023-04-30,LW045DVYSGRD75TK6U54,j1jk2u,modelo_1,LW045DVYSGRD75TK6U54j1jk2u
3465,2023-04-30,LW045DVYSGRD75TK6U54,zii5y1,modelo_1,LW045DVYSGRD75TK6U54zii5y1
3466,2023-04-30,LW045DVYSGRD75TK6U54,uuqpvr,modelo_1,LW045DVYSGRD75TK6U54uuqpvr
3467,2023-04-30,LW045DVYSGRD75TK6U54,vrgccz,modelo_1,LW045DVYSGRD75TK6U54vrgccz
3468,2023-04-30,LW045DVYSGRD75TK6U54,0639y2,modelo_1,LW045DVYSGRD75TK6U540639y2
3469,2023-04-30,LW045DVYSGRD75TK6U54,0xv6bk,modelo_1,LW045DVYSGRD75TK6U540xv6bk
3470,2023-04-30,LW045DVYSGRD75TK6U54,0yu3fg,modelo_1,LW045DVYSGRD75TK6U540yu3fg
3471,2023-04-30,LW045DVYSGRD75TK6U54,139cpf,modelo_1,LW045DVYSGRD75TK6U54139cpf
3472,2023-04-30,LW045DVYSGRD75TK6U54,1mlwn4,modelo_1,LW045DVYSGRD75TK6U541mlwn4
3473,2023-04-30,LW045DVYSGRD75TK6U54,1xrx25,modelo_1,LW045DVYSGRD75TK6U541xrx25
3474,2023-04-30,LW045DVYSGRD75TK6U54,2bx2zk,modelo_1,LW045DVYSGRD75TK6U542bx2zk
3475,2023-04-30,LW045DVYSGRD75TK6U54,2cost4,modelo_1,LW045DVYSGRD75TK6U542cost4
3476,2023-04-30,LW045DVYSGRD75TK6U54,2l45oe,modelo_1,LW045DVYSGRD75TK6U542l45oe
3477,2023-04-30,LW045DVYSGRD75TK6U54,358doq,modelo_1,LW045DVYSGRD75TK6U54358doq
3478,2023-04-30,LW045DVYSGRD75TK6U54,3fe5ij,modelo_1,LW045DVYSGRD75TK6U543fe5ij
3479,2023-04-30,LW045DVYSGRD75TK6U54,3ijev0,modelo_1,LW045DVYSGRD75TK6U543ijev0
3480,2023-04-30,M0LU6DCI1WILGQBZ6808,5jx14f,modelo_1,M0LU6DCI1WILGQBZ68085jx14f
3481,2023-04-30,M0LU6DCI1WILGQBZ6808,md0jnp,modelo_1,M0LU6DCI1WILGQBZ6808md0jnp
3482,2023-04-30,M0LU6DCI1WILGQBZ6808,nb7488,modelo_1,M0LU6DCI1WILGQBZ6808nb7488
3483,2023-04-30,M0LU6DCI1WILGQBZ6808,1vbx1w,modelo_1,M0LU6DCI1WILGQBZ68081vbx1w
3484,2023-04-30,M0LU6DCI1WILGQBZ6808,2db6t3,modelo_1,M0LU6DCI1WILGQBZ68082db6t3
